date,link_name,name,surname,race,role,region,quote,lane,date_release,image,image_spell_1,image_spell_2,image_spell_3,image_spell_4,image_passive
2024-08-29,milio,Milio,Douce flamme,,Support,Ixtal,"« La lumière qui est en nous, notre flamme intérieure... C'est elle qui attise mon feu. »",Support,2023-03-22,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Milio_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MilioQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MilioW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MilioE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MilioR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Milio_P.png
2024-08-17,missfortune,Miss Fortune,Chasseuse de primes,,Tireur,Bilgewater,"« Plus il y a de risques, plus la prime est grosse. »",ADC,2010-09-08,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MissFortune_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MissFortuneRicochetShot.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MissFortuneViciousStrikes.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MissFortuneScattershot.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MissFortuneBulletTime.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/MissFortune_W.png
2024-09-16,monkeyking,Wukong,Roi des singes,Vastaya,Combattant,Ionia,« Mon voyage ne fait que commencer... »,Top,2011-07-26,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MonkeyKingDoubleAttack.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MonkeyKingDecoy.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MonkeyKingNimbus.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MonkeyKingSpinToWin.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/MonkeyKingStoneSkin.png
2024-10-07,mordekaiser,Mordekaiser,Revenant de fer,,Combattant,Noxus,« Destinée. Domination. Duplicité. »,Top,2010-02-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Mordekaiser_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MordekaiserQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MordekaiserW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MordekaiserE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MordekaiserR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/MordekaiserPassive.png
2024-11-08,morgana,Morgana,Déchue,,Mage,Demacia,« Seuls ceux qu'on aime peuvent nous briser le cœur. »,Support,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Morgana_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MorganaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MorganaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MorganaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MorganaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/FallenAngel_Empathize.png
2024-12-04,naafiri,Naafiri,La meute de fer,Darkin,Assassin,Shurima,« Nous pouvons chasser mille ans durant. Nul ne peut fuir si longtemps. »,Mid,2023-07-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Naafiri_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NaafiriQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NaafiriW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NaafiriE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NaafiriR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Icons_Naafiri_P.png
2024-07-04,nami,Nami,Aquamancienne,Vastaya,Support,Runeterra,« Je décide ce qu'apporte la marée. »,Support,2012-12-07,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nami_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NamiQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NamiW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NamiE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NamiR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/NamiPassive.png
2024-03-17,nasus,Nasus,Gardien des sables,,Combattant,Shurima,« J'ai observé pendant des siècles. L'heure du jugement approche. »,Top,2009-10-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nasus_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NasusQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NasusW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NasusE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NasusR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Nasus_Passive.png
2024-06-26,nautilus,Nautilus,Titan des profondeurs,,Tank,Bilgewater,"« Consumé par les ténèbres les plus noires, on ne peut qu'aller devant soi. »",Support,2012-02-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nautilus_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NautilusAnchorDrag.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NautilusPiercingGaze.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NautilusSplashZone.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NautilusGrandLine.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Nautilus_StaggeringBlow.png
2024-10-28,neeko,Neeko,Caméléon curieux,Vastaya,Mage,Ixtal,"« Les Oovi-Kat ont disparu. Désormais, c'est à Neeko de créer sa propre tribu. »",Mid,2018-12-05,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Neeko_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NeekoQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NeekoW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NeekoE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NeekoR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Neeko_P.png
2024-01-14,nidalee,Nidalee,Chasseresse bestiale,,Assassin,Ixtal,« Les indomptés ne connaissent pas la peur. »,Jungle,2009-12-17,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nidalee_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/JavelinToss.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Bushwhack.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PrimalSurge.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/AspectOfTheCougar.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Nidalee_Passive.png
2024-03-15,nilah,Nilah,Joie incarnée,,Tireur,Bilgewater,« La joie sera toujours à mes côtés. »,ADC,2022-07-13,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nilah_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NilahQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NilahW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NilahE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NilahR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/NIlahP.png
2024-08-31,nocturne,Nocturne,Éternel cauchemar,,Assassin,Runeterra,Les ténèbres approchent...,Jungle,2011-03-15,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nocturne_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NocturneDuskbringer.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NocturneShroudofDarkness.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NocturneUnspeakableHorror.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NocturneParanoia.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Nocturne_UmbraBlades.png
2024-05-17,nunu,Nunu,the Boy and His Yeti,,Tank,Freljord,"“Pull the fur outta your earholes, Willump! This is gonna be the bestest story ever!”",,,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Nunu_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NunuQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NunuW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NunuE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/NunuR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/NunuPassive.png
2024-12-25,olaf,Olaf,Berzerker,,Combattant,Freljord,"« Si vous croisez vos ancêtres, dites-leur que c'est Olaf qui vous envoie. »",Top,2010-06-09,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Olaf_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OlafAxeThrowCast.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OlafFrenziedStrikes.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OlafRecklessStrike.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OlafRagnarok.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Olaf_Passive.png
2024-10-25,orianna,Orianna,Demoiselle mécanique,,Mage,Piltover,"« Quand un papillon sort de sa chrysalide, se souvient-il de sa vie de chenille ? »",Mid,2011-06-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Orianna_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrianaIzunaCommand.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrianaDissonanceCommand.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrianaRedactCommand.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrianaDetonateCommand.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/OriannaPassive.png
2024-10-26,ornn,Ornn,Dieu de la forge volcanique,,Tank,Freljord,« J'en ai assez dit. »,Top,2017-08-23,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ornn_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrnnQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrnnW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrnnE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/OrnnR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/OrnnP.png
2024-07-22,pantheon,Pantheon,Lance éternelle,,Combattant,Targon,« Voici mon éternité… un jour dont les dieux se souviendront longtemps ! »,Top,2010-02-02,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pantheon_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PantheonQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PantheonW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PantheonE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PantheonR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Pantheon_Passive.png
2024-04-23,poppy,Poppy,Gardienne du marteau,,Tank,Demacia,« Je ne suis pas un héros. Juste une yordle avec un marteau. »,Top,2010-01-13,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Poppy_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PoppyQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PoppyW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PoppyE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PoppyR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Poppy_Passive.png
2024-12-03,pyke,Pyke,Éventreur des abysses,,Support,Bilgewater,« Il y a de la place pour tout le monde au fond de la mer. »,Support,2018-05-31,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Pyke_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PykeQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PykeW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PykeE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PykeR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/PykePassive.png
2024-10-01,qiyana,Qiyana,Impératrice des éléments,,Assassin,Ixtal,"« Un jour, tout cela appartiendra à Ixaocan. Un glorieux empire dirigé par une glorieuse impératrice. »",Mid,2018-06-28,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Qiyana_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QiyanaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QiyanaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QiyanaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QiyanaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Qiyana_Passive.png
2024-06-09,quinn,Quinn,Ailes de Demacia,,Tireur,Demacia,« La plupart des soldats ne comptent que sur leur arme. Rares sont ceux qui comptent les uns sur les autres. »,ADC,2013-03-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Quinn_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QuinnQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QuinnW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QuinnE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/QuinnR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Quinn_Passive.png
2024-10-03,rakan,Rakan,Charmeur,Vastaya,Support,Ionia,« J'ai la liberté. Une dame que j'aime. Une cause pour laquelle mourir. »,Support,2017-04-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rakan_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RakanQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RakanW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RakanE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RakanR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Rakan_P.png
2024-03-25,rammus,Rammus,Tatou blindé,,Tank,Shurima,« OK. »,Jungle,2009-07-10,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rammus_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PowerBall.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/DefensiveBallCurl.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PuncturingTaunt.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Tremors2.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Armordillo_ScavengeArmor.png
2024-08-22,reksai,Sivir,Traqueuse du Néant,,Combattant,Le Néant,"« Ne craignez pas les monstres des collines ou du ciel. À Shurima, la vraie terreur surgit du sol sans le moindre avertissement. »",Jungle,2014-12-11,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/RekSai_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RekSaiQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RekSaiW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RekSaiE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RekSaiR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/RekSai_Passive.png
2024-05-27,rell,Rell,Vierge de fer,,Support,Noxus,« Forgez-vous un cœur plus fort. Incassable. »,Support,2020-12-11,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rell_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RellQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RellW_Dismount.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RellE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RellR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/RellP.png
2024-09-11,renataglasc,Renata Glasc,Baronne de la chimie,,Support,Zaun,« Rien ne nous oblige à être ennemis. J'ai une proposition à te faire. »,Support,2022-02-17,,,,,,
2024-12-28,renekton,Renekton,Dévoreur des sables,,Combattant,Shurima,« Sang et vengeance ! »,Top,2011-01-18,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Renekton_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RenektonCleave.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RenektonPreExecute.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RenektonSliceAndDice.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RenektonReignOfTheTyrant.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Renekton_Passive.png
2024-01-24,rengar,Rengar,Fier traqueur,Vastaya,Assassin,Ixtal,« Chassez les faibles et vous survivrez peut-être. Chassez les forts et vous vivrez vraiment. »,Jungle,2011-08-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rengar_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RengarQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RengarW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RengarE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RengarR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Rengar_P.png
2024-03-22,riven,Riven,Exilée brisée,,Combattant,Noxus,« La lame d'un guerrier est le reflet de son âme. La mienne est noire et brisée. »,Top,2011-09-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Riven_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RivenTriCleave.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RivenMartyr.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RivenFeint.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RivenFengShuiEngine.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/RivenRunicBlades.png
2024-06-19,rumble,Rumble,Menace mécanisée,,Combattant,Bandle,"« Pour enlever ta tête incrustée dans mon armure, je vais devoir gratter longtemps ! »",Top,2011-04-26,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Rumble_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RumbleFlameThrower.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RumbleShield.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RumbleGrenade.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RumbleCarpetBomb.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Rumble_JunkyardTitan1.png
2024-09-20,ryze,Ryze,Mage runique,,Mage,Runeterra,« Prenez garde à ce monde. Ce qui a été construit peut être détruit. »,Mid,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Ryze_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RyzeQWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RyzeW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RyzeE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/RyzeR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Ryze_P.png
2024-07-10,samira,Samira,Rose du désert,,Tireur,Noxus,« La vertu ? Avec modération. Le vice ? À volonté. »,ADC,2021-09-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Samira_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SamiraQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SamiraW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SamiraE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SamiraR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/SamiraP.png
2024-07-14,sejuani,Sejuani,Colère de l'hiver,,Tank,Freljord,"« Je suis taillée dans la glace, façonnée par les tempêtes, durcie par le froid. »",Jungle,2012-01-17,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sejuani_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SejuaniQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SejuaniW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SejuaniE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SejuaniR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sejuani_passive.png
2024-04-08,senna,Senna,Rédemptrice,,Support,Runeterra,"« Les ombres embrassent la lumière, et je les embrasse à mon tour… »",Support,2019-11-10,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Senna_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SennaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SennaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SennaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SennaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Senna_Passive.png
2024-01-05,seraphine,Séraphine,Chanteuse rêveuse,,Mage,Piltover,« La scène est à vous ! »,Support,2020-10-29,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Seraphine_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SeraphineQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SeraphineW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SeraphineE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SeraphineR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Seraphine_Passive.png
2024-11-12,sett,Sett,le patron,,Combattant,Ionia,"« Être le patron, c'est vachement mieux qu'être un sous-fifre. »",Top,2020-01-14,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sett_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SettQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SettW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SettE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SettR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sett_P.png
2024-09-28,shaco,Twisted Fate,Bouffon des ténèbres,,Assassin,Runeterra,"« Quoi qu'il advienne, riez toujours à ses plaisanteries. »",Jungle,2009-10-10,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shaco_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Deceive.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/JackInTheBox.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TwoShivPoison.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/HallucinateFull.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Jester_CarefulStrikes.png
2024-07-24,shen,Shen,Œil du crépuscule,,Tank,Ionia,"« L'Œil est insensible à la peur, à la haine, à l'amour... à toutes les choses qui mettraient l'équilibre en péril. »",Top,2010-03-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shen_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShenQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShenW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShenE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShenR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Shen_Passive.png
2024-03-03,shyvana,Shyvana,Demi-dragon,,Combattant,Demacia,"« Je suis de deux mondes, mais aucun n'est le mien. »",Jungle,2011-11-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shyvana_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShyvanaDoubleAttack.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShyvanaImmolationAura.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShyvanaFireball.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ShyvanaTransformCast.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/ShyvanaReinforcedScales.png
2024-10-09,singed,Singed,Chimiste fou,,Tank,Zaun,"« Ne meurs pas tout de suite, j'ai encore tant à apprendre de ta fragile anatomie. »",Top,2009-04-18,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Singed_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PoisonTrail.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MegaAdhesive.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Fling.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/InsanityPotion.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Singed_Passive.png
2024-06-24,sion,Sion,Colosse mort-vivant,,Tank,Noxus,« La guerre est éternelle... tout comme moi. »,Top,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sion_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SionQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SionW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SionE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SionR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sion_Passive1.png
2024-05-31,sivir,Sivir,Vierge martiale,,Tireur,Shurima,"« On peut s'acheter les services de quelqu'un, mais jamais sa loyauté. »",ADC,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sivir_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sivir_Passive.png
